DATE,STOCK,DAY_OF_MONTH,DAY_OF_WEEK,WEEK_OF_MONTH,MONTH,QUARTER,YEAR,CLOSE_LAG_1,CLOSE_LAG_2,CLOSE_MA_3,Forecast,MODEL_TYPE
2024-06-10,BOVA11.SA,10,0,2,6,2,2024,117.13,119.4,118.14333333333336,101.37871551513672,xgb
2024-06-11,BOVA11.SA,11,1,2,6,2,2024,101.37871551513672,117.13,106.6291436767578,88.02469635009766,xgb
2024-06-12,BOVA11.SA,12,2,2,6,2,2024,88.02469635009766,101.37871551513672,92.47603607177734,74.31709289550781,xgb
2024-06-13,BOVA11.SA,13,3,2,6,2,2024,74.31709289550781,88.02469635009766,78.88629913330078,65.78206634521484,xgb
2024-06-14,BOVA11.SA,14,4,2,6,2,2024,65.78206634521484,74.31709289550781,68.6270751953125,58.125885009765625,xgb
